account_id,customer_id,open_date,credit_limit,apr,utilization,current_balance,status
370,370,2023-11-08,9228.18,0.2114,0.3045,2810.1,ACTIVE
371,371,2023-11-08,5116.0,0.2341,0.3314,1695.58,CLOSED
372,372,2020-06-26,4061.42,0.2074,0.278,1129.24,ACTIVE
373,373,2018-10-05,3883.28,0.2386,0.2196,852.72,ACTIVE
374,374,2017-09-10,4603.72,0.1952,0.2078,956.64,ACTIVE
375,375,2024-12-02,4664.32,0.2102,0.3776,1761.45,ACTIVE
376,376,2022-02-16,6279.21,0.1917,0.3561,2235.92,ACTIVE
377,377,2023-10-09,2864.63,0.281,0.5426,1554.4,ACTIVE
378,378,2023-08-10,9430.54,0.2026,0.3436,3240.28,ACTIVE
379,379,2017-09-10,5660.03,0.2382,0.4134,2339.97,ACTIVE
380,380,2018-10-05,3329.9,0.1796,0.2585,860.76,ACTIVE
381,381,2022-12-13,5862.6,0.252,0.3468,2033.19,ACTIVE
382,382,2022-01-17,5687.43,0.2203,0.3479,1978.81,ACTIVE
383,383,2015-12-20,4258.8,0.1775,0.2379,1012.96,ACTIVE
384,384,2019-05-03,3931.36,0.2044,0.3503,1377.25,ACTIVE
385,385,2022-09-14,6866.94,0.1804,0.254,1744.0,CLOSED
386,386,2015-10-21,5711.25,0.2508,0.2553,1458.15,ACTIVE
387,387,2023-02-11,7117.25,0.1854,0.1599,1137.89,ACTIVE
388,388,2022-03-18,9808.83,0.1886,0.2398,2352.46,ACTIVE
389,389,2018-03-09,4246.66,0.2616,0.4431,1881.73,ACTIVE
390,390,2019-12-29,9442.29,0.214,0.1584,1495.97,ACTIVE
391,391,2024-05-06,5181.51,0.1953,0.4216,2184.72,ACTIVE
392,392,2017-02-12,7176.28,0.2277,0.1044,749.26,ACTIVE
393,393,2022-10-14,3328.73,0.243,0.4756,1583.3,ACTIVE
394,394,2018-03-09,5456.92,0.2465,0.3644,1988.43,ACTIVE
395,395,2021-09-19,7085.61,0.2159,0.2381,1687.2,ACTIVE
396,396,2017-08-11,5471.57,0.2162,0.3385,1852.33,ACTIVE
397,397,2016-03-19,6400.88,0.197,0.3831,2451.92,ACTIVE
398,398,2017-06-12,5700.54,0.233,0.3571,2035.79,ACTIVE
399,399,2015-12-20,6122.97,0.2277,0.3905,2391.31,ACTIVE
400,400,2019-09-30,6219.01,0.2198,0.4379,2723.11,ACTIVE
401,401,2024-06-05,4314.34,0.2463,0.5209,2247.45,ACTIVE
402,402,2019-09-30,9398.32,0.1975,0.3434,3227.15,ACTIVE
403,403,2020-06-26,4774.17,0.2514,0.6518,3111.78,ACTIVE
404,404,2017-12-09,6476.46,0.2319,0.3318,2148.82,ACTIVE
405,405,2022-08-15,5079.41,0.227,0.3953,2008.09,ACTIVE
406,406,2018-03-09,7140.56,0.2195,0.2004,1430.82,ACTIVE
407,407,2020-09-24,9577.86,0.2034,0.3371,3228.41,ACTIVE
408,408,2018-06-07,7613.42,0.2483,0.494,3760.94,ACTIVE
409,409,2020-11-23,6600.03,0.2054,0.1911,1261.46,ACTIVE
410,410,2021-04-22,10595.29,0.2058,0.438,4640.84,ACTIVE
411,411,2022-12-13,6768.14,0.1855,0.1371,927.8,ACTIVE
412,412,2016-11-14,9162.73,0.1971,0.3176,2910.1,ACTIVE
413,413,2024-05-06,8423.41,0.2311,0.2188,1843.26,ACTIVE
414,414,2022-09-14,4231.77,0.2673,0.6355,2689.18,ACTIVE
415,415,2020-10-24,7812.82,0.2272,0.45,3515.52,ACTIVE
416,416,2023-07-11,5039.0,0.2713,0.4623,2329.49,CLOSED
417,417,2015-12-20,7391.51,0.1639,0.1123,830.04,ACTIVE
418,418,2021-08-20,6456.96,0.1773,0.3351,2163.73,ACTIVE
419,419,2022-08-15,5232.51,0.2128,0.458,2396.38,ACTIVE
420,420,2022-07-16,6886.55,0.1972,0.2728,1878.97,ACTIVE
421,421,2023-02-11,4602.29,0.2062,0.4207,1936.21,ACTIVE
422,422,2018-07-07,4473.31,0.2491,0.3669,1641.46,ACTIVE
423,423,2020-04-27,5213.39,0.2326,0.3057,1593.9,ACTIVE
424,424,2022-10-14,6453.24,0.2325,0.4027,2598.85,ACTIVE
425,425,2016-06-17,2093.92,0.3067,0.3145,658.57,ACTIVE
426,426,2018-08-06,4406.88,0.2205,0.3126,1377.52,ACTIVE
427,427,2021-01-22,5619.54,0.2335,0.2302,1293.55,ACTIVE
428,428,2019-12-29,6018.1,0.2536,0.2108,1268.66,ACTIVE
429,429,2018-08-06,4128.39,0.2361,0.3629,1498.28,ACTIVE
430,430,2023-07-11,4002.79,0.2288,0.2693,1077.84,ACTIVE
431,431,2017-01-13,4568.51,0.257,0.4325,1975.65,ACTIVE
432,432,2022-06-16,3630.25,0.2784,0.5373,1950.38,ACTIVE
433,433,2024-10-03,2497.45,0.2295,0.4439,1108.54,ACTIVE
434,434,2019-11-29,6474.35,0.2144,0.2702,1749.14,ACTIVE
435,435,2016-05-18,4965.94,0.2519,0.4359,2164.83,ACTIVE
436,436,2017-11-09,11857.52,0.1834,0.3228,3827.33,ACTIVE
437,437,2021-12-18,3421.36,0.2526,0.4503,1540.57,ACTIVE
438,438,2021-02-21,3978.37,0.1966,0.1699,675.87,ACTIVE
439,439,2019-03-04,4208.78,0.2181,0.2367,996.19,ACTIVE
440,440,2022-10-14,5367.18,0.2349,0.4239,2274.9,ACTIVE
441,441,2016-12-14,5249.86,0.1674,0.2879,1511.34,ACTIVE
442,442,2022-02-16,4415.58,0.1647,0.369,1629.57,ACTIVE
443,443,2022-11-13,4995.39,0.2312,0.3746,1871.29,ACTIVE
444,444,2024-02-06,6014.09,0.1734,0.3213,1932.33,ACTIVE
445,445,2018-03-09,4472.23,0.2791,0.2722,1217.53,ACTIVE
446,446,2024-10-03,5566.43,0.2265,0.3333,1855.17,ACTIVE
447,447,2017-02-12,9211.44,0.2149,0.3773,3475.36,ACTIVE
448,448,2015-06-23,4635.21,0.2327,0.3822,1771.57,ACTIVE
449,449,2023-12-08,4707.57,0.2059,0.1951,918.23,ACTIVE
450,450,2024-02-06,5746.47,0.2278,0.2298,1320.45,ACTIVE
451,451,2015-10-21,3173.61,0.2586,0.4046,1284.06,ACTIVE
452,452,2023-11-08,3083.47,0.2777,0.5601,1726.94,ACTIVE
453,453,2021-01-22,4633.64,0.2569,0.5193,2406.28,ACTIVE
454,454,2016-06-17,2087.74,0.2405,0.3785,790.22,ACTIVE
455,455,2023-09-09,4449.14,0.2243,0.5773,2568.62,ACTIVE
456,456,2018-07-07,5423.03,0.2028,0.4073,2208.74,ACTIVE
457,457,2021-04-22,10836.8,0.1844,0.2336,2531.38,ACTIVE
458,458,2020-09-24,4958.5,0.2376,0.2996,1485.58,ACTIVE
459,459,2015-11-20,5960.56,0.2077,0.1738,1036.16,ACTIVE
460,460,2018-09-05,8444.47,0.2204,0.3078,2599.45,ACTIVE
461,461,2021-11-18,2410.48,0.2396,0.54,1301.73,ACTIVE
462,462,2015-10-21,5018.79,0.2388,0.5424,2722.09,ACTIVE
463,463,2019-05-03,3780.23,0.1946,0.3939,1489.01,ACTIVE
464,464,2024-02-06,9729.67,0.2023,0.5191,5050.8,ACTIVE
465,465,2021-02-21,2888.54,0.265,0.4036,1165.69,ACTIVE
466,466,2022-08-15,2718.39,0.286,0.451,1226.06,ACTIVE
467,467,2018-09-05,10423.57,0.2025,0.3226,3362.78,ACTIVE
468,468,2016-07-17,3114.64,0.2513,0.4857,1512.79,ACTIVE
469,469,2024-09-03,5072.8,0.2386,0.4979,2525.64,ACTIVE
470,470,2017-05-13,5709.06,0.2096,0.3209,1832.04,ACTIVE
471,471,2016-01-19,7702.3,0.2282,0.2379,1832.71,ACTIVE
472,472,2015-03-25,8587.94,0.1865,0.2682,2303.11,ACTIVE
473,473,2018-07-07,1768.72,0.2931,0.4651,822.55,ACTIVE
474,474,2021-12-18,4895.59,0.2161,0.0978,478.62,ACTIVE
475,475,2023-08-10,8445.05,0.2118,0.3836,3239.71,ACTIVE
476,476,2015-09-21,4058.36,0.2183,0.4047,1642.32,ACTIVE
477,477,2020-12-23,3613.09,0.22,0.3031,1095.19,ACTIVE
478,478,2021-08-20,3340.48,0.2233,0.5048,1686.16,ACTIVE
479,479,2017-10-10,2119.96,0.286,0.4965,1052.66,ACTIVE
480,480,2018-01-08,5547.46,0.249,0.3798,2107.13,ACTIVE
481,481,2017-01-13,6005.68,0.2293,0.3833,2301.73,ACTIVE
482,482,2016-05-18,4711.76,0.191,0.2624,1236.27,ACTIVE
483,483,2016-05-18,3909.83,0.2213,0.3051,1192.98,ACTIVE
484,484,2023-05-12,3439.59,0.2251,0.3166,1089.01,ACTIVE
485,485,2023-05-12,2946.31,0.2268,0.4918,1448.93,ACTIVE
486,486,2023-01-12,3933.61,0.2562,0.3594,1413.63,ACTIVE
487,487,2018-11-04,5096.66,0.2299,0.4275,2178.92,ACTIVE
488,488,2019-05-03,3091.54,0.2522,0.5397,1668.62,ACTIVE
489,489,2016-08-16,4543.4,0.2221,0.3686,1674.67,ACTIVE
490,490,2016-09-15,2611.47,0.2718,0.6144,1604.47,ACTIVE
491,491,2017-01-13,5708.47,0.2183,0.4095,2337.68,ACTIVE
492,492,2024-04-06,5844.62,0.2387,0.4335,2533.67,ACTIVE
493,493,2018-03-09,10202.27,0.2275,0.3262,3327.98,ACTIVE
494,494,2016-08-16,4716.76,0.2511,0.3124,1473.5,CLOSED
495,495,2015-05-24,4256.76,0.2066,0.2945,1253.79,ACTIVE
496,496,2021-08-20,3292.05,0.2729,0.5476,1802.57,ACTIVE
497,497,2017-05-13,4885.73,0.2342,0.3698,1806.5,ACTIVE
498,498,2021-01-22,7232.92,0.2382,0.4159,3008.26,ACTIVE
499,499,2023-06-11,6620.44,0.1976,0.2058,1362.8,ACTIVE
500,500,2021-09-19,6368.29,0.2249,0.373,2375.34,ACTIVE
501,501,2022-07-16,8426.59,0.2248,0.4433,3735.87,ACTIVE
502,502,2016-01-19,9683.62,0.1937,0.2615,2531.9,ACTIVE
503,503,2023-04-12,4162.72,0.2589,0.4795,1995.96,ACTIVE
504,504,2023-10-09,9438.42,0.1837,0.3456,3262.18,ACTIVE
505,505,2019-05-03,6702.12,0.2169,0.3528,2364.73,ACTIVE
506,506,2019-06-02,2803.21,0.2337,0.3342,936.85,ACTIVE
507,507,2019-07-02,5191.63,0.2623,0.3769,1956.5,ACTIVE
508,508,2023-08-10,8794.42,0.2153,0.4263,3749.39,ACTIVE
509,509,2020-02-27,3747.76,0.283,0.6827,2558.62,ACTIVE
510,510,2015-11-20,4387.61,0.2712,0.4442,1948.95,ACTIVE
511,511,2024-03-07,5269.05,0.2667,0.4555,2400.19,ACTIVE
512,512,2017-03-14,4758.87,0.2344,0.3256,1549.37,ACTIVE
513,513,2023-10-09,4406.78,0.2573,0.3531,1556.1,ACTIVE
514,514,2022-09-14,3925.79,0.2216,0.6276,2463.66,ACTIVE
515,515,2016-03-19,4102.74,0.1972,0.2397,983.62,ACTIVE
516,516,2022-02-16,3146.58,0.2548,0.5589,1758.54,ACTIVE
517,517,2019-11-29,6627.81,0.2548,0.377,2498.49,ACTIVE
518,518,2021-04-22,8609.53,0.2089,0.3667,3157.01,ACTIVE
519,519,2019-01-03,4918.75,0.2125,0.1021,502.41,ACTIVE
520,520,2021-01-22,2572.67,0.241,0.436,1121.69,ACTIVE
521,521,2020-08-25,3988.76,0.1807,0.2158,860.58,ACTIVE
522,522,2016-12-14,6942.22,0.1878,0.4431,3075.98,ACTIVE
523,523,2019-08-01,7033.6,0.2059,0.3051,2146.04,ACTIVE
524,524,2019-07-02,6946.96,0.1803,0.3754,2608.09,ACTIVE
525,525,2017-02-12,2680.51,0.2258,0.4945,1325.63,ACTIVE
526,526,2020-10-24,4172.9,0.2452,0.3035,1266.32,ACTIVE
527,527,2016-12-14,5921.84,0.2721,0.5427,3213.57,ACTIVE
528,528,2017-12-09,5923.1,0.2314,0.3905,2312.99,ACTIVE
529,529,2016-04-18,2765.22,0.2635,0.3533,977.04,ACTIVE
530,530,2020-07-26,4558.95,0.2613,0.4566,2081.74,ACTIVE
531,531,2019-07-02,3707.92,0.228,0.352,1305.16,ACTIVE
532,532,2023-10-09,4465.66,0.2237,0.3767,1682.37,ACTIVE
533,533,2023-12-08,3606.26,0.2279,0.4794,1728.77,ACTIVE
534,534,2024-01-07,3416.49,0.2582,0.4363,1490.73,ACTIVE
535,535,2018-11-04,4743.11,0.2197,0.4023,1908.07,ACTIVE
536,536,2021-10-19,4632.82,0.2113,0.3352,1553.02,ACTIVE
537,537,2022-03-18,6859.38,0.2273,0.2273,1558.97,ACTIVE
538,538,2019-02-02,4365.26,0.2335,0.4133,1804.16,ACTIVE
539,539,2021-02-21,5658.47,0.2094,0.3497,1978.53,ACTIVE
540,540,2023-09-09,6416.34,0.2803,0.3466,2223.85,ACTIVE
541,541,2019-08-01,4109.16,0.2174,0.3999,1643.39,ACTIVE
542,542,2019-08-01,5406.17,0.2142,0.4207,2274.53,ACTIVE
543,543,2023-09-09,3383.75,0.273,0.3814,1290.68,ACTIVE
544,544,2022-05-17,3698.77,0.2094,0.1735,641.64,ACTIVE
545,545,2022-09-14,4201.59,0.2558,0.4412,1853.84,ACTIVE
546,546,2018-03-09,4742.16,0.2321,0.5528,2621.57,ACTIVE
547,547,2022-08-15,5947.55,0.2336,0.293,1742.89,ACTIVE
548,548,2024-10-03,3183.53,0.2835,0.4183,1331.75,ACTIVE
549,549,2022-05-17,2489.09,0.2593,0.6569,1635.06,ACTIVE
550,550,2020-05-27,4696.32,0.2349,0.4649,2183.2,ACTIVE
551,551,2017-06-12,4659.1,0.263,0.3498,1629.66,ACTIVE
552,552,2024-07-05,3935.69,0.2825,0.5674,2233.1,ACTIVE
553,553,2016-05-18,5609.57,0.2239,0.4713,2643.61,ACTIVE
554,554,2021-10-19,3104.56,0.2415,0.4371,1356.86,ACTIVE
555,555,2021-08-20,3220.48,0.2744,0.5201,1675.04,ACTIVE
556,556,2024-12-02,4819.94,0.2608,0.3759,1811.75,ACTIVE
557,557,2022-04-17,6646.88,0.1865,0.4314,2867.79,ACTIVE
558,558,2020-05-27,4753.26,0.2533,0.345,1639.88,ACTIVE
559,559,2018-11-04,3517.61,0.2432,0.3008,1058.03,ACTIVE
560,560,2017-06-12,2695.91,0.2629,0.3543,955.18,ACTIVE
561,561,2019-11-29,6597.78,0.1866,0.3169,2091.03,ACTIVE
562,562,2024-01-07,2963.79,0.2696,0.3572,1058.52,ACTIVE
563,563,2021-03-23,4066.46,0.2216,0.4507,1832.61,ACTIVE
564,564,2017-10-10,2999.64,0.289,0.5085,1525.24,ACTIVE
565,565,2018-10-05,4730.74,0.2651,0.3485,1648.9,ACTIVE
566,566,2019-04-03,5636.59,0.2317,0.1192,672.06,ACTIVE
567,567,2019-12-29,2289.31,0.2969,0.5148,1178.47,ACTIVE
568,568,2020-01-28,3170.48,0.2374,0.4944,1567.54,ACTIVE
569,569,2015-03-25,4831.31,0.221,0.425,2053.4,ACTIVE
570,570,2019-03-04,4396.25,0.1963,0.2847,1251.75,ACTIVE
571,571,2019-03-04,6241.58,0.2253,0.2839,1772.02,ACTIVE
572,572,2021-09-19,3527.1,0.2639,0.5079,1791.38,ACTIVE
573,573,2020-03-28,2113.24,0.2852,0.6145,1298.59,ACTIVE
574,574,2018-01-08,9641.9,0.2352,0.3309,3190.78,ACTIVE
575,575,2016-08-16,4106.3,0.2742,0.5532,2271.62,ACTIVE
576,576,2017-05-13,3138.91,0.2387,0.4501,1412.88,ACTIVE
577,577,2018-07-07,5685.36,0.2347,0.3457,1965.39,ACTIVE
578,578,2017-05-13,6857.7,0.1868,0.3445,2362.35,ACTIVE
579,579,2024-10-03,7366.01,0.254,0.3364,2477.6,ACTIVE
580,580,2022-05-17,8099.69,0.2327,0.5096,4127.65,ACTIVE
581,581,2022-08-15,6317.87,0.1955,0.326,2059.83,ACTIVE
582,582,2018-08-06,4676.73,0.1846,0.4325,2022.73,ACTIVE
583,583,2017-08-11,6647.7,0.2011,0.1819,1209.04,ACTIVE
584,584,2023-08-10,3758.51,0.2066,0.43,1615.98,ACTIVE
585,585,2023-02-11,4780.46,0.2645,0.4651,2223.32,ACTIVE
586,586,2020-02-27,6585.27,0.2509,0.4203,2768.02,ACTIVE
587,587,2015-06-23,4286.82,0.2126,0.4616,1978.6,ACTIVE
588,588,2025-01-01,10554.19,0.1887,0.2662,2809.73,ACTIVE
589,589,2016-05-18,6128.56,0.2032,0.3013,1846.74,ACTIVE
590,590,2023-02-11,4325.21,0.193,0.5371,2323.22,ACTIVE
591,591,2022-05-17,8737.79,0.2384,0.1915,1672.89,ACTIVE
592,592,2018-11-04,5219.03,0.2139,0.1984,1035.47,ACTIVE
593,593,2017-11-09,5832.26,0.2314,0.3331,1942.71,ACTIVE
594,594,2016-06-17,6694.32,0.2162,0.1972,1319.99,ACTIVE
595,595,2025-01-01,3181.07,0.2063,0.3846,1223.52,ACTIVE
596,596,2024-08-04,4537.59,0.2426,0.305,1383.75,ACTIVE
597,597,2020-04-27,4598.81,0.2503,0.3299,1517.23,ACTIVE
598,598,2019-07-02,7386.14,0.2317,0.2154,1590.96,ACTIVE
599,599,2022-06-16,5669.14,0.2265,0.5053,2864.63,ACTIVE
600,600,2018-10-05,6842.56,0.2283,0.5126,3507.7,ACTIVE
601,601,2022-06-16,9738.49,0.1985,0.2704,2633.71,ACTIVE
602,602,2015-11-20,5038.31,0.2119,0.2039,1027.48,ACTIVE
603,603,2023-04-12,5841.94,0.2297,0.2497,1458.94,ACTIVE
604,604,2018-08-06,4779.95,0.2453,0.5802,2773.2,ACTIVE
605,605,2019-10-30,3478.83,0.2138,0.2299,799.74,ACTIVE
606,606,2024-01-07,4559.15,0.2178,0.3531,1609.7,ACTIVE
607,607,2019-02-02,7030.13,0.1784,0.4016,2823.31,ACTIVE
608,608,2023-08-10,8996.31,0.2284,0.2636,2371.5,ACTIVE
609,609,2019-09-30,8613.69,0.238,0.3488,3004.62,ACTIVE
610,610,2018-10-05,6623.36,0.2124,0.4495,2977.47,ACTIVE
611,611,2024-05-06,5024.63,0.227,0.2696,1354.4,ACTIVE
612,612,2022-12-13,5949.0,0.2208,0.5125,3048.69,ACTIVE
613,613,2022-02-16,7773.79,0.2585,0.391,3039.39,ACTIVE
614,614,2015-11-20,7086.04,0.1909,0.353,2501.56,ACTIVE
615,615,2022-11-13,8238.52,0.2356,0.4776,3934.88,ACTIVE
616,616,2015-12-20,8815.25,0.2259,0.4464,3934.8,ACTIVE
617,617,2019-09-30,3564.49,0.2266,0.2697,961.27,ACTIVE
618,618,2015-09-21,7410.58,0.259,0.4541,3364.84,CLOSED
619,619,2016-11-14,5431.92,0.2187,0.2711,1472.51,ACTIVE
620,620,2022-02-16,2713.91,0.2425,0.4181,1134.69,ACTIVE
621,621,2019-07-02,4660.51,0.2404,0.171,797.13,ACTIVE
622,622,2017-12-09,6131.94,0.207,0.3612,2214.99,ACTIVE
623,623,2024-04-06,4042.63,0.2369,0.5168,2089.33,ACTIVE
624,624,2018-07-07,3283.75,0.2415,0.261,857.17,ACTIVE
625,625,2020-06-26,6374.43,0.219,0.298,1899.57,ACTIVE
626,626,2024-09-03,3998.07,0.2376,0.3624,1448.71,ACTIVE
627,627,2016-06-17,6268.62,0.2063,0.326,2043.78,ACTIVE
628,628,2022-06-16,6908.74,0.1987,0.4178,2886.76,ACTIVE
629,629,2016-06-17,3405.8,0.2702,0.4146,1412.07,ACTIVE
630,630,2023-01-12,5420.74,0.2246,0.3949,2140.5,CLOSED
631,631,2019-09-30,3304.54,0.2574,0.4007,1324.19,ACTIVE
632,632,2021-05-22,9871.06,0.2171,0.4574,4514.62,ACTIVE
633,633,2016-03-19,5776.96,0.2468,0.3893,2249.07,ACTIVE
634,634,2015-08-22,11736.43,0.1768,0.1917,2249.35,ACTIVE
635,635,2017-06-12,4434.3,0.2462,0.4515,2001.98,ACTIVE
636,636,2016-09-15,8801.46,0.2254,0.3971,3494.67,ACTIVE
637,637,2017-06-12,4711.32,0.2754,0.4839,2279.58,ACTIVE
638,638,2022-02-16,5471.11,0.2329,0.5298,2898.55,CLOSED
639,639,2015-12-20,3256.43,0.2317,0.3978,1295.29,ACTIVE
640,640,2019-10-30,4605.13,0.2671,0.6236,2871.76,ACTIVE
641,641,2021-08-20,5212.39,0.2548,0.2745,1431.04,ACTIVE
642,642,2023-02-11,4926.78,0.22,0.3372,1661.47,ACTIVE
643,643,2018-01-08,3082.11,0.2278,0.4664,1437.5,ACTIVE
644,644,2022-04-17,4692.71,0.271,0.6185,2902.49,ACTIVE
645,645,2018-08-06,7606.76,0.2042,0.4735,3601.77,ACTIVE
646,646,2024-06-05,4414.05,0.2526,0.578,2551.2,ACTIVE
647,647,2018-10-05,4418.43,0.2732,0.4545,2008.01,ACTIVE
648,648,2018-09-05,5767.41,0.2365,0.307,1770.85,ACTIVE
649,649,2019-11-29,5699.32,0.204,0.4175,2379.27,ACTIVE
650,650,2018-08-06,4896.3,0.242,0.4246,2078.87,ACTIVE
651,651,2015-03-25,6548.7,0.2204,0.2838,1858.22,ACTIVE
652,652,2016-10-15,4512.48,0.2579,0.5685,2565.42,ACTIVE
653,653,2020-09-24,3702.54,0.2545,0.4273,1581.95,ACTIVE
654,654,2016-06-17,2530.31,0.2991,0.5096,1289.46,ACTIVE
655,655,2015-08-22,5407.29,0.2081,0.0994,537.58,ACTIVE
656,656,2023-06-11,5559.56,0.2346,0.3232,1796.89,ACTIVE
657,657,2021-06-21,3553.33,0.2291,0.1925,683.95,ACTIVE
658,658,2017-09-10,7525.17,0.2046,0.1534,1154.03,ACTIVE
659,659,2019-12-29,3720.9,0.2203,0.4261,1585.41,ACTIVE
660,660,2023-09-09,4047.54,0.2496,0.2828,1144.54,ACTIVE
661,661,2020-05-27,3924.27,0.2155,0.3199,1255.31,ACTIVE
662,662,2021-05-22,5387.65,0.2304,0.3222,1735.92,ACTIVE
663,663,2017-10-10,4683.06,0.2575,0.4546,2128.71,CLOSED
664,664,2019-12-29,7722.61,0.2512,0.3014,2327.95,ACTIVE
665,665,2023-09-09,7608.69,0.254,0.3367,2562.05,ACTIVE
666,666,2024-08-04,5751.14,0.2035,0.227,1305.36,ACTIVE
667,667,2022-03-18,6433.17,0.2214,0.6141,3950.7,ACTIVE
668,668,2023-07-11,5202.1,0.2227,0.3742,1946.66,ACTIVE
669,669,2016-05-18,9810.29,0.2065,0.3612,3543.36,ACTIVE
670,670,2022-05-17,4029.43,0.2682,0.4446,1791.47,CLOSED
671,671,2018-10-05,4047.74,0.222,0.5904,2389.98,ACTIVE
672,672,2023-10-09,7134.97,0.2474,0.4762,3397.47,ACTIVE
673,673,2020-08-25,4696.01,0.2118,0.3416,1604.28,ACTIVE
674,674,2015-10-21,6597.92,0.2273,0.3458,2281.31,ACTIVE
675,675,2018-09-05,4506.65,0.2014,0.3462,1560.29,ACTIVE
676,676,2022-03-18,5783.77,0.2409,0.3525,2038.92,ACTIVE
677,677,2017-09-10,8436.96,0.2475,0.3881,3274.72,CLOSED
678,678,2020-01-28,5257.98,0.2338,0.3277,1723.05,ACTIVE
679,679,2022-09-14,7013.84,0.1721,0.2827,1982.78,ACTIVE
680,680,2015-03-25,4138.7,0.2159,0.4414,1826.7,ACTIVE
681,681,2015-10-21,4230.97,0.2188,0.3177,1344.21,ACTIVE
682,682,2019-07-02,3033.44,0.2795,0.4034,1223.61,ACTIVE
683,683,2024-10-03,5057.5,0.2522,0.5534,2798.95,ACTIVE
684,684,2020-12-23,4759.65,0.2477,0.3372,1604.87,ACTIVE
685,685,2019-12-29,4346.12,0.2255,0.3294,1431.73,ACTIVE
686,686,2015-11-20,6276.51,0.2081,0.2795,1754.1,ACTIVE
687,687,2017-11-09,7108.39,0.24,0.3802,2702.87,ACTIVE
688,688,2022-11-13,8088.42,0.2216,0.4782,3867.85,CLOSED
689,689,2019-12-29,6991.2,0.2056,0.4522,3161.29,ACTIVE
690,690,2023-04-12,8049.77,0.2384,0.4458,3588.67,ACTIVE
691,691,2020-05-27,7577.29,0.1971,0.29,2197.33,ACTIVE
692,692,2019-09-30,4252.04,0.266,0.4629,1968.15,ACTIVE
693,693,2019-12-29,6323.07,0.1814,0.3813,2410.85,ACTIVE
694,694,2020-10-24,7754.18,0.2215,0.4385,3400.17,ACTIVE
695,695,2020-09-24,3557.39,0.2342,0.4288,1525.58,ACTIVE
696,696,2017-03-14,3457.07,0.2181,0.4223,1459.77,ACTIVE
697,697,2020-01-28,9783.34,0.1889,0.4208,4116.98,ACTIVE
698,698,2024-08-04,5838.47,0.221,0.496,2896.14,ACTIVE
699,699,2017-10-10,5415.1,0.2106,0.3924,2125.02,ACTIVE
700,700,2018-12-04,5969.41,0.2066,0.4556,2719.65,ACTIVE
701,701,2018-03-09,5794.01,0.2298,0.5258,3046.47,ACTIVE
702,702,2018-01-08,4916.28,0.2113,0.4566,2244.67,ACTIVE
703,703,2023-05-12,5685.72,0.2179,0.2162,1229.34,ACTIVE
704,704,2015-06-23,2778.05,0.2661,0.2458,682.83,ACTIVE
705,705,2015-04-24,4305.76,0.2134,0.2572,1107.49,ACTIVE
706,706,2023-08-10,7450.21,0.2326,0.3765,2804.81,ACTIVE
707,707,2022-11-13,1600.48,0.3109,0.5658,905.6,ACTIVE
708,708,2022-08-15,3853.83,0.2185,0.4486,1728.76,ACTIVE
709,709,2015-07-23,3416.81,0.2516,0.2637,901.06,ACTIVE
710,710,2015-11-20,8352.46,0.2275,0.2878,2403.47,ACTIVE
711,711,2022-06-16,8707.74,0.2035,0.3793,3302.45,ACTIVE
712,712,2018-11-04,2697.68,0.2866,0.3963,1068.96,ACTIVE
713,713,2022-08-15,4457.95,0.2562,0.5271,2349.57,ACTIVE
714,714,2024-09-03,5077.26,0.243,0.314,1594.14,ACTIVE
715,715,2022-10-14,7718.43,0.1749,0.1729,1334.16,ACTIVE
716,716,2024-04-06,4297.41,0.2422,0.3879,1666.82,ACTIVE
717,717,2016-09-15,3365.88,0.2035,0.391,1316.03,ACTIVE
718,718,2017-04-13,5265.66,0.2003,0.2652,1396.55,ACTIVE
719,719,2023-03-13,4918.41,0.1956,0.4641,2282.42,ACTIVE
720,720,2019-06-02,6228.05,0.2303,0.1778,1107.36,ACTIVE
721,721,2023-01-12,4084.91,0.2145,0.3832,1565.49,ACTIVE
722,722,2019-07-02,7980.61,0.2491,0.6443,5141.53,ACTIVE
723,723,2016-03-19,4919.74,0.2587,0.4737,2330.43,ACTIVE
724,724,2016-05-18,5540.24,0.2106,0.5238,2902.04,ACTIVE
725,725,2016-11-14,6610.89,0.2183,0.1737,1148.06,ACTIVE
726,726,2022-09-14,3231.72,0.2162,0.3799,1227.78,ACTIVE
727,727,2023-03-13,2299.49,0.2439,0.4652,1069.68,ACTIVE
728,728,2023-06-11,4708.56,0.248,0.369,1737.57,ACTIVE
729,729,2023-10-09,8220.88,0.1516,0.0623,512.37,ACTIVE
730,730,2019-01-03,7473.9,0.2292,0.3506,2620.18,ACTIVE
731,731,2018-07-07,5874.74,0.2291,0.343,2015.02,ACTIVE
732,732,2016-05-18,6995.38,0.1721,0.1782,1246.57,ACTIVE
733,733,2024-03-07,3064.62,0.2611,0.574,1759.21,ACTIVE
734,734,2022-06-16,4245.68,0.2467,0.4003,1699.72,ACTIVE
735,735,2017-11-09,4969.41,0.1958,0.3335,1657.48,ACTIVE
736,736,2018-05-08,6570.88,0.2606,0.3,1971.27,ACTIVE
737,737,2020-10-24,4432.15,0.2753,0.5271,2336.13,ACTIVE
738,738,2023-07-11,6133.12,0.2224,0.2053,1259.27,ACTIVE
739,739,2020-03-28,6911.93,0.1928,0.2637,1822.89,ACTIVE
