customer_id,age,tenure_months,income_band,region,risk_score
773,21,5,LOW,WEST,634
774,59,38,LOW,MIDWEST,659
775,66,51,MID,NORTHEAST,696
776,72,28,MID,SOUTH,586
777,43,118,HIGH,WEST,745
778,27,107,LOW,NORTHEAST,671
779,35,68,HIGH,NORTHEAST,566
780,66,54,HIGH,NORTHEAST,642
781,68,91,MID,NORTHEAST,627
782,55,84,LOW,SOUTH,768
783,27,57,LOW,NORTHEAST,669
784,27,99,HIGH,NORTHEAST,667
785,46,23,MID,NORTHEAST,689
786,52,33,MID,WEST,698
787,22,2,HIGH,MIDWEST,734
788,58,14,LOW,SOUTH,544
789,50,23,MID,WEST,592
790,21,74,MID,MIDWEST,608
791,26,102,HIGH,MIDWEST,649
792,45,70,MID,MIDWEST,661
793,60,53,MID,WEST,663
794,65,32,LOW,SOUTH,658
795,44,12,HIGH,SOUTH,672
796,36,70,MID,WEST,735
797,73,16,MID,NORTHEAST,617
798,45,94,HIGH,NORTHEAST,774
799,38,49,LOW,MIDWEST,604
800,44,42,MID,SOUTH,663
801,21,3,HIGH,MIDWEST,588
802,37,29,MID,WEST,679
803,48,1,HIGH,NORTHEAST,630
804,70,87,HIGH,MIDWEST,513
805,60,58,MID,SOUTH,742
806,63,94,LOW,NORTHEAST,580
807,50,67,HIGH,SOUTH,679
808,26,114,MID,NORTHEAST,793
809,42,94,MID,MIDWEST,665
810,74,17,MID,WEST,684
811,23,13,LOW,WEST,650
812,68,106,LOW,SOUTH,540
813,57,32,MID,SOUTH,824
814,36,91,MID,NORTHEAST,694
815,63,75,MID,SOUTH,743
816,66,84,LOW,NORTHEAST,668
817,23,32,MID,WEST,734
818,26,37,MID,WEST,545
819,56,66,LOW,WEST,642
820,74,2,MID,WEST,747
821,22,37,MID,MIDWEST,658
822,56,60,MID,WEST,687
823,28,24,MID,WEST,672
824,56,34,HIGH,SOUTH,670
825,54,118,LOW,NORTHEAST,625
826,25,34,LOW,MIDWEST,590
827,57,108,LOW,SOUTH,543
828,69,111,MID,MIDWEST,656
829,67,80,HIGH,WEST,715
830,22,18,MID,MIDWEST,682
831,34,24,HIGH,SOUTH,615
832,34,112,MID,WEST,657
833,45,0,LOW,SOUTH,662
834,28,60,LOW,MIDWEST,531
835,67,71,MID,SOUTH,713
836,62,100,MID,SOUTH,591
837,64,107,MID,WEST,555
838,31,34,MID,NORTHEAST,673
839,21,60,MID,NORTHEAST,643
840,70,76,LOW,SOUTH,622
841,36,115,MID,NORTHEAST,552
842,56,66,MID,SOUTH,620
843,70,14,HIGH,SOUTH,630
844,22,110,LOW,NORTHEAST,635
845,21,61,HIGH,NORTHEAST,644
846,21,21,LOW,WEST,538
847,29,22,LOW,MIDWEST,691
848,23,24,HIGH,MIDWEST,717
849,65,86,HIGH,WEST,732
850,53,113,HIGH,NORTHEAST,523
851,73,52,LOW,WEST,618
852,64,11,LOW,NORTHEAST,595
853,73,106,MID,SOUTH,571
854,33,76,HIGH,SOUTH,697
855,36,68,MID,SOUTH,518
856,66,7,LOW,NORTHEAST,564
857,34,116,MID,NORTHEAST,672
858,24,9,LOW,SOUTH,616
859,57,73,LOW,MIDWEST,662
860,64,71,MID,WEST,695
861,73,61,LOW,MIDWEST,641
862,71,66,MID,NORTHEAST,742
863,27,47,MID,MIDWEST,798
864,62,68,MID,MIDWEST,522
865,66,43,MID,NORTHEAST,719
866,58,56,HIGH,MIDWEST,712
867,65,81,MID,NORTHEAST,663
868,66,89,HIGH,SOUTH,633
869,45,18,MID,WEST,613
870,23,119,MID,WEST,566
871,45,11,HIGH,WEST,638
872,31,33,LOW,WEST,580
873,27,41,LOW,SOUTH,533
874,27,38,HIGH,WEST,667
875,58,42,MID,NORTHEAST,580
876,48,38,LOW,MIDWEST,704
877,50,52,HIGH,WEST,613
878,61,91,LOW,WEST,664
879,50,99,MID,WEST,780
880,55,41,MID,NORTHEAST,783
881,25,31,MID,NORTHEAST,594
882,66,81,MID,MIDWEST,532
883,45,7,LOW,NORTHEAST,618
884,29,53,HIGH,MIDWEST,716
885,64,26,HIGH,NORTHEAST,585
886,60,72,LOW,MIDWEST,706
887,23,9,LOW,SOUTH,612
888,31,99,MID,MIDWEST,672
889,21,32,LOW,MIDWEST,488
890,35,61,HIGH,SOUTH,634
891,26,68,HIGH,SOUTH,660
892,59,57,LOW,MIDWEST,649
893,49,53,HIGH,NORTHEAST,766
894,73,32,HIGH,NORTHEAST,622
895,61,92,MID,NORTHEAST,633
896,54,61,HIGH,SOUTH,648
897,48,25,LOW,SOUTH,622
898,23,31,HIGH,SOUTH,598
899,24,52,LOW,NORTHEAST,680
900,54,101,MID,NORTHEAST,686
901,21,115,MID,NORTHEAST,744
902,23,46,LOW,NORTHEAST,614
903,32,47,MID,NORTHEAST,624
904,68,15,MID,MIDWEST,739
905,45,65,MID,NORTHEAST,613
906,59,28,MID,WEST,631
907,43,98,LOW,SOUTH,658
908,30,64,LOW,MIDWEST,589
909,41,26,LOW,MIDWEST,672
910,25,109,HIGH,MIDWEST,850
911,62,97,MID,MIDWEST,622
912,30,36,MID,SOUTH,538
913,41,14,MID,MIDWEST,650
914,73,31,MID,MIDWEST,628
915,52,45,LOW,WEST,607
916,45,48,LOW,MIDWEST,593
917,50,98,MID,SOUTH,647
918,63,116,LOW,WEST,653
919,34,89,HIGH,WEST,561
920,55,101,LOW,WEST,611
921,68,15,MID,SOUTH,676
922,51,17,MID,MIDWEST,689
923,45,108,MID,MIDWEST,735
924,28,73,HIGH,MIDWEST,759
925,34,28,MID,WEST,707
926,72,95,LOW,SOUTH,598
927,50,20,MID,NORTHEAST,710
928,37,92,LOW,NORTHEAST,593
929,43,105,LOW,SOUTH,770
930,52,58,MID,WEST,741
931,50,78,LOW,SOUTH,606
932,58,87,LOW,MIDWEST,536
933,34,105,MID,NORTHEAST,679
934,56,70,MID,WEST,632
935,44,35,HIGH,WEST,716
936,71,24,LOW,SOUTH,641
937,29,42,MID,MIDWEST,526
938,29,6,MID,NORTHEAST,598
939,45,83,HIGH,MIDWEST,768
940,48,44,LOW,SOUTH,655
941,58,85,MID,WEST,590
942,42,7,MID,NORTHEAST,590
943,70,38,LOW,SOUTH,539
944,46,47,LOW,NORTHEAST,512
945,27,10,MID,WEST,695
946,27,99,LOW,NORTHEAST,627
947,73,71,LOW,MIDWEST,538
948,28,101,MID,WEST,683
949,72,96,LOW,MIDWEST,760
950,36,4,LOW,SOUTH,594
951,26,103,MID,MIDWEST,576
952,37,8,HIGH,MIDWEST,627
953,54,104,MID,MIDWEST,609
954,44,80,LOW,NORTHEAST,698
955,63,98,LOW,WEST,603
956,53,59,HIGH,NORTHEAST,799
957,42,19,MID,NORTHEAST,667
958,55,17,MID,WEST,572
959,73,14,LOW,WEST,780
960,43,96,LOW,WEST,685
961,29,64,LOW,WEST,611
962,43,25,HIGH,MIDWEST,600
963,66,14,HIGH,WEST,827
964,32,9,LOW,NORTHEAST,657
965,72,30,MID,NORTHEAST,612
966,52,89,HIGH,NORTHEAST,683
967,53,107,HIGH,SOUTH,614
968,38,72,MID,SOUTH,751
969,70,119,LOW,WEST,731
970,22,47,HIGH,MIDWEST,727
971,37,39,LOW,SOUTH,580
972,43,83,LOW,SOUTH,643
973,46,16,LOW,SOUTH,468
974,46,109,MID,SOUTH,708
975,28,93,LOW,NORTHEAST,744
976,33,4,MID,WEST,657
977,26,22,HIGH,SOUTH,654
978,51,75,MID,NORTHEAST,617
979,39,88,HIGH,NORTHEAST,738
980,51,26,HIGH,WEST,700
981,52,89,MID,WEST,623
982,58,56,MID,WEST,728
983,50,81,HIGH,NORTHEAST,591
984,55,50,MID,WEST,655
985,52,54,LOW,NORTHEAST,600
986,56,46,HIGH,WEST,787
987,54,18,MID,WEST,704
988,38,22,HIGH,SOUTH,720
989,34,20,MID,SOUTH,618
990,63,96,LOW,MIDWEST,687
991,39,50,MID,WEST,734
992,50,45,MID,NORTHEAST,683
993,31,102,MID,MIDWEST,783
994,44,106,HIGH,MIDWEST,769
995,49,28,MID,SOUTH,585
996,54,42,LOW,MIDWEST,610
997,49,49,MID,WEST,663
998,40,100,LOW,WEST,640
999,72,80,MID,WEST,609
1000,48,65,LOW,NORTHEAST,570
1001,64,28,LOW,NORTHEAST,587
1002,60,46,HIGH,SOUTH,738
1003,51,3,LOW,NORTHEAST,569
1004,68,84,MID,NORTHEAST,667
1005,27,110,MID,MIDWEST,684
1006,70,94,LOW,WEST,623
1007,66,37,HIGH,NORTHEAST,706
1008,48,57,LOW,WEST,751
1009,60,114,MID,SOUTH,660
1010,49,51,MID,NORTHEAST,731
1011,35,100,MID,MIDWEST,671
1012,64,69,LOW,SOUTH,616
1013,34,59,HIGH,MIDWEST,604
1014,37,70,HIGH,WEST,748
1015,49,26,MID,SOUTH,663
1016,66,51,MID,NORTHEAST,693
1017,41,36,MID,SOUTH,690
1018,47,90,MID,MIDWEST,745
1019,23,73,MID,SOUTH,712
1020,27,47,LOW,WEST,653
1021,24,98,MID,WEST,598
1022,24,54,LOW,NORTHEAST,546
1023,67,114,LOW,MIDWEST,735
1024,66,72,MID,WEST,725
1025,65,106,LOW,WEST,565
1026,24,118,MID,WEST,697
1027,25,39,MID,WEST,592
1028,36,31,LOW,SOUTH,695
1029,51,100,LOW,SOUTH,662
1030,39,27,LOW,MIDWEST,645
1031,47,90,MID,NORTHEAST,595
1032,30,21,LOW,SOUTH,747
1033,60,104,MID,SOUTH,668
1034,37,82,MID,MIDWEST,593
1035,24,62,MID,MIDWEST,692
1036,61,53,LOW,SOUTH,592
1037,69,76,LOW,MIDWEST,591
1038,21,46,LOW,NORTHEAST,684
1039,44,47,LOW,SOUTH,515
1040,65,24,HIGH,SOUTH,631
1041,59,18,LOW,SOUTH,669
1042,67,106,LOW,WEST,619
1043,43,89,HIGH,WEST,725
1044,41,53,HIGH,SOUTH,678
1045,59,99,MID,WEST,616
1046,29,72,MID,MIDWEST,810
1047,33,71,LOW,WEST,694
1048,53,13,HIGH,SOUTH,798
1049,57,64,MID,WEST,646
1050,27,12,MID,MIDWEST,672
1051,48,82,LOW,WEST,519
1052,40,8,MID,SOUTH,766
1053,48,61,MID,NORTHEAST,471
1054,72,44,LOW,WEST,614
1055,25,15,MID,SOUTH,549
1056,74,56,LOW,MIDWEST,633
1057,45,24,MID,WEST,753
1058,62,29,LOW,WEST,650
1059,43,106,HIGH,NORTHEAST,742
1060,37,41,MID,SOUTH,601
1061,62,48,MID,WEST,711
1062,58,0,MID,SOUTH,602
1063,28,36,MID,MIDWEST,682
1064,59,42,LOW,WEST,527
1065,61,86,MID,SOUTH,736
1066,41,14,LOW,MIDWEST,674
1067,70,111,LOW,NORTHEAST,576
1068,55,15,HIGH,SOUTH,677
1069,39,78,LOW,MIDWEST,568
1070,21,0,HIGH,SOUTH,656
1071,57,98,HIGH,NORTHEAST,677
1072,32,83,MID,WEST,607
1073,61,100,LOW,SOUTH,605
1074,49,111,MID,MIDWEST,597
1075,46,100,HIGH,SOUTH,620
1076,29,74,MID,MIDWEST,681
1077,59,100,LOW,SOUTH,727
1078,29,11,LOW,WEST,635
1079,43,77,MID,SOUTH,723
1080,66,118,LOW,NORTHEAST,722
1081,70,45,LOW,MIDWEST,606
1082,74,117,MID,WEST,540
1083,72,60,MID,SOUTH,629
1084,51,56,LOW,MIDWEST,506
1085,31,36,HIGH,SOUTH,646
1086,66,12,LOW,NORTHEAST,759
1087,64,105,LOW,SOUTH,603
1088,74,86,LOW,NORTHEAST,510
1089,56,48,LOW,MIDWEST,672
1090,28,115,MID,SOUTH,659
1091,48,22,LOW,SOUTH,527
1092,45,93,HIGH,NORTHEAST,790
1093,66,54,HIGH,SOUTH,771
1094,42,74,LOW,WEST,614
1095,38,4,MID,WEST,671
1096,25,73,MID,MIDWEST,538
1097,66,81,HIGH,MIDWEST,553
1098,61,117,LOW,MIDWEST,608
1099,23,41,MID,WEST,574
1100,44,8,LOW,MIDWEST,643
1101,46,7,LOW,MIDWEST,585
1102,46,17,HIGH,NORTHEAST,560
1103,70,35,LOW,MIDWEST,629
1104,29,99,MID,NORTHEAST,600
1105,37,23,LOW,MIDWEST,668
1106,30,17,HIGH,MIDWEST,699
1107,34,3,MID,WEST,780
1108,69,45,LOW,SOUTH,589
1109,71,72,MID,NORTHEAST,602
1110,23,33,LOW,MIDWEST,576
1111,55,59,LOW,SOUTH,635
1112,33,29,MID,MIDWEST,690
1113,31,96,HIGH,WEST,713
1114,36,3,MID,NORTHEAST,720
1115,31,24,LOW,MIDWEST,641
1116,47,67,LOW,MIDWEST,523
1117,74,101,MID,WEST,686
1118,52,48,LOW,MIDWEST,663
1119,60,8,MID,MIDWEST,599
1120,47,66,MID,MIDWEST,541
1121,21,32,HIGH,WEST,620
1122,25,36,MID,MIDWEST,643
1123,35,110,HIGH,NORTHEAST,689
1124,34,112,MID,NORTHEAST,612
1125,66,31,MID,WEST,578
1126,66,70,LOW,NORTHEAST,629
1127,67,64,MID,MIDWEST,580
1128,55,115,LOW,WEST,745
1129,51,113,LOW,WEST,728
1130,56,42,MID,SOUTH,639
1131,42,3,LOW,NORTHEAST,643
1132,57,0,HIGH,NORTHEAST,530
1133,63,0,HIGH,MIDWEST,692
1134,62,93,MID,MIDWEST,578
1135,54,88,MID,NORTHEAST,635
1136,24,99,LOW,SOUTH,673
1137,60,16,LOW,MIDWEST,523
1138,40,7,LOW,NORTHEAST,634
1139,61,20,MID,MIDWEST,465
1140,50,75,HIGH,SOUTH,746
1141,68,1,LOW,SOUTH,656
1142,39,79,LOW,SOUTH,790
1143,71,106,LOW,NORTHEAST,665
1144,66,17,MID,SOUTH,677
1145,38,88,LOW,WEST,691
1146,47,66,MID,NORTHEAST,637
1147,49,113,LOW,NORTHEAST,602
1148,62,29,LOW,SOUTH,670
1149,58,27,MID,SOUTH,670
1150,67,1,HIGH,WEST,730
1151,40,84,LOW,NORTHEAST,606
1152,48,104,LOW,MIDWEST,789
1153,44,2,LOW,SOUTH,644
1154,70,59,MID,MIDWEST,725
1155,37,86,MID,MIDWEST,654
1156,52,93,MID,NORTHEAST,618
1157,27,111,MID,MIDWEST,632
1158,66,86,HIGH,WEST,544
1159,41,110,LOW,SOUTH,674
1160,39,119,LOW,NORTHEAST,769
1161,52,111,MID,SOUTH,541
1162,47,52,MID,SOUTH,620
1163,66,48,LOW,WEST,576
1164,49,51,HIGH,WEST,512
1165,48,114,MID,WEST,755
1166,26,33,HIGH,NORTHEAST,702
1167,22,90,HIGH,SOUTH,790
1168,42,75,MID,WEST,697
1169,74,7,HIGH,WEST,726
1170,70,58,MID,NORTHEAST,624
1171,54,23,MID,WEST,675
1172,55,87,MID,MIDWEST,698
1173,42,53,HIGH,WEST,823
1174,30,42,MID,WEST,658
1175,21,7,MID,SOUTH,698
1176,39,15,LOW,SOUTH,478
1177,38,91,HIGH,WEST,730
1178,31,103,MID,NORTHEAST,643
1179,34,34,MID,MIDWEST,606
1180,22,99,MID,NORTHEAST,736
1181,53,66,MID,SOUTH,634
1182,71,42,LOW,SOUTH,731
1183,58,54,MID,SOUTH,680
1184,45,82,LOW,SOUTH,614
1185,43,109,LOW,SOUTH,591
1186,37,59,LOW,SOUTH,522
1187,28,41,MID,WEST,799
1188,53,91,LOW,SOUTH,493
1189,51,63,LOW,SOUTH,592
1190,21,46,HIGH,MIDWEST,793
1191,43,55,MID,NORTHEAST,615
1192,36,64,HIGH,NORTHEAST,705
1193,30,16,MID,SOUTH,721
1194,58,6,LOW,SOUTH,606
1195,49,79,MID,SOUTH,693
1196,55,20,MID,SOUTH,722
1197,59,63,HIGH,SOUTH,683
1198,74,93,LOW,WEST,634
1199,64,25,HIGH,NORTHEAST,645
1200,54,45,MID,SOUTH,686
1201,68,117,HIGH,SOUTH,545
1202,46,4,LOW,WEST,503
1203,74,90,MID,NORTHEAST,771
1204,62,20,LOW,SOUTH,695
1205,56,108,HIGH,NORTHEAST,556
1206,69,49,LOW,WEST,600
1207,48,0,MID,MIDWEST,545
1208,59,86,MID,NORTHEAST,675
1209,36,17,MID,MIDWEST,647
1210,73,43,MID,SOUTH,739
1211,54,60,MID,MIDWEST,733
1212,63,89,LOW,MIDWEST,626
1213,45,50,MID,SOUTH,710
1214,67,102,MID,MIDWEST,608
1215,25,57,MID,WEST,687
1216,27,40,LOW,SOUTH,557
1217,48,40,MID,SOUTH,696
1218,60,96,HIGH,MIDWEST,639
1219,64,79,HIGH,WEST,747
1220,44,15,HIGH,NORTHEAST,734
1221,56,90,MID,NORTHEAST,640
1222,50,49,LOW,NORTHEAST,555
1223,72,41,MID,SOUTH,572
1224,56,11,LOW,SOUTH,647
1225,43,119,MID,WEST,602
1226,73,6,LOW,NORTHEAST,654
1227,26,119,HIGH,MIDWEST,738
1228,74,7,LOW,MIDWEST,598
1229,29,60,LOW,SOUTH,620
1230,36,12,HIGH,SOUTH,756
1231,65,59,LOW,WEST,565
1232,60,100,LOW,SOUTH,774
1233,73,70,MID,WEST,647
1234,61,65,HIGH,MIDWEST,667
1235,55,14,LOW,WEST,656
1236,39,113,MID,SOUTH,790
1237,21,45,LOW,NORTHEAST,611
1238,27,64,MID,SOUTH,583
1239,37,107,LOW,SOUTH,538
1240,23,75,MID,MIDWEST,561
1241,48,88,MID,NORTHEAST,712
1242,62,22,HIGH,WEST,447
1243,73,55,MID,SOUTH,785
1244,47,64,MID,NORTHEAST,779
1245,68,21,MID,WEST,629
1246,74,46,LOW,WEST,577
1247,67,99,LOW,MIDWEST,599
1248,46,111,MID,SOUTH,847
1249,38,98,LOW,WEST,699
1250,73,112,LOW,WEST,601
1251,34,119,MID,MIDWEST,759
1252,43,23,LOW,SOUTH,559
1253,24,102,LOW,NORTHEAST,606
1254,63,74,MID,SOUTH,631
1255,56,103,MID,NORTHEAST,593
1256,25,76,LOW,SOUTH,489
1257,32,14,MID,WEST,603
1258,50,67,LOW,MIDWEST,685
1259,50,91,HIGH,SOUTH,633
1260,64,14,MID,SOUTH,572
1261,35,60,MID,NORTHEAST,562
1262,70,78,MID,NORTHEAST,562
1263,45,55,MID,SOUTH,610
1264,65,95,MID,WEST,620
1265,33,15,MID,WEST,712
1266,22,41,HIGH,MIDWEST,501
1267,23,114,HIGH,NORTHEAST,774
1268,41,61,MID,WEST,681
1269,72,21,HIGH,WEST,689
1270,23,13,LOW,SOUTH,739
1271,40,71,MID,WEST,678
1272,26,111,MID,SOUTH,649
1273,71,5,LOW,NORTHEAST,588
1274,57,13,HIGH,SOUTH,750
1275,62,45,HIGH,SOUTH,572
1276,59,25,HIGH,SOUTH,770
1277,56,14,MID,SOUTH,614
1278,62,35,MID,SOUTH,565
1279,21,77,MID,MIDWEST,753
1280,67,99,LOW,SOUTH,602
1281,60,36,HIGH,MIDWEST,528
1282,60,84,LOW,MIDWEST,517
1283,42,98,HIGH,NORTHEAST,615
1284,64,0,MID,WEST,530
1285,41,102,LOW,SOUTH,662
1286,23,22,LOW,WEST,546
1287,70,82,MID,NORTHEAST,671
1288,33,90,LOW,WEST,717
1289,26,101,HIGH,MIDWEST,638
1290,54,48,LOW,SOUTH,607
1291,33,79,MID,SOUTH,782
1292,67,3,LOW,SOUTH,494
1293,44,53,LOW,WEST,686
1294,21,115,LOW,NORTHEAST,573
1295,72,19,HIGH,WEST,714
1296,48,18,MID,NORTHEAST,748
1297,35,84,HIGH,WEST,765
1298,57,61,MID,SOUTH,790
1299,49,54,LOW,MIDWEST,614
1300,22,29,LOW,WEST,664
1301,62,20,MID,WEST,606
1302,42,88,LOW,WEST,705
1303,58,42,LOW,WEST,540
1304,69,93,MID,MIDWEST,770
1305,53,53,LOW,NORTHEAST,647
1306,57,47,MID,WEST,650
1307,34,27,MID,MIDWEST,652
1308,33,79,MID,SOUTH,609
1309,43,34,MID,NORTHEAST,673
1310,67,109,MID,MIDWEST,690
1311,49,48,MID,NORTHEAST,770
1312,39,97,LOW,SOUTH,597
1313,63,56,LOW,MIDWEST,542
1314,67,49,LOW,NORTHEAST,713
1315,69,54,MID,NORTHEAST,666
1316,37,52,MID,SOUTH,757
1317,59,57,MID,SOUTH,594
1318,52,106,LOW,NORTHEAST,638
1319,45,84,LOW,MIDWEST,666
1320,42,4,LOW,SOUTH,616
1321,27,6,HIGH,WEST,622
1322,35,2,LOW,MIDWEST,604
1323,50,82,MID,NORTHEAST,764
1324,68,24,LOW,NORTHEAST,742
1325,67,46,MID,NORTHEAST,607
1326,31,99,MID,MIDWEST,698
1327,57,15,LOW,SOUTH,590
1328,25,18,MID,NORTHEAST,593
1329,57,9,MID,SOUTH,712
1330,39,34,MID,WEST,720
1331,45,10,HIGH,WEST,570
1332,59,75,HIGH,WEST,679
1333,43,88,MID,WEST,574
1334,64,22,HIGH,WEST,509
1335,49,62,HIGH,WEST,681
1336,74,36,MID,SOUTH,682
1337,55,9,MID,NORTHEAST,581
1338,37,56,MID,MIDWEST,622
1339,62,83,MID,SOUTH,662
1340,43,27,MID,WEST,615
1341,49,94,HIGH,SOUTH,612
1342,28,119,HIGH,WEST,782
1343,27,6,LOW,NORTHEAST,491
1344,52,19,MID,SOUTH,577
1345,31,34,MID,SOUTH,667
1346,74,101,HIGH,WEST,585
1347,67,17,MID,WEST,713
1348,58,56,LOW,MIDWEST,706
1349,60,64,LOW,WEST,512
1350,53,15,LOW,WEST,576
1351,24,5,LOW,NORTHEAST,512
1352,42,14,LOW,NORTHEAST,631
1353,47,6,LOW,SOUTH,603
1354,70,60,HIGH,MIDWEST,688
1355,32,112,MID,MIDWEST,628
1356,47,42,MID,SOUTH,548
1357,39,30,MID,NORTHEAST,621
1358,28,28,LOW,SOUTH,606
1359,26,117,MID,MIDWEST,802
1360,40,115,HIGH,NORTHEAST,716
1361,25,77,MID,NORTHEAST,769
1362,24,55,MID,NORTHEAST,701
1363,39,19,LOW,WEST,672
1364,31,111,MID,MIDWEST,634
1365,50,0,MID,NORTHEAST,723
1366,21,19,LOW,NORTHEAST,484
1367,37,81,MID,SOUTH,711
1368,45,22,MID,NORTHEAST,684
1369,73,12,LOW,NORTHEAST,742
1370,55,71,LOW,SOUTH,691
1371,68,3,MID,SOUTH,684
1372,39,32,LOW,MIDWEST,529
1373,45,77,MID,MIDWEST,543
1374,43,22,HIGH,MIDWEST,602
1375,68,91,MID,SOUTH,672
1376,72,11,LOW,MIDWEST,541
1377,72,73,MID,MIDWEST,552
1378,61,9,MID,WEST,711
1379,48,87,MID,NORTHEAST,713
1380,50,90,HIGH,WEST,699
1381,73,95,MID,NORTHEAST,802
1382,36,33,LOW,NORTHEAST,582
1383,39,28,MID,MIDWEST,728
1384,69,117,HIGH,MIDWEST,762
1385,41,87,MID,SOUTH,557
1386,33,21,HIGH,WEST,743
1387,51,3,MID,MIDWEST,548
1388,38,42,HIGH,SOUTH,827
1389,69,79,MID,MIDWEST,610
1390,70,44,HIGH,MIDWEST,704
1391,37,96,HIGH,NORTHEAST,750
1392,49,60,HIGH,WEST,714
1393,74,118,HIGH,WEST,695
1394,61,104,MID,WEST,753
1395,32,56,MID,WEST,589
1396,52,100,MID,WEST,751
1397,54,53,MID,NORTHEAST,793
1398,56,1,MID,SOUTH,591
1399,22,36,MID,SOUTH,660
1400,37,49,MID,MIDWEST,743
1401,67,117,MID,WEST,571
1402,34,99,HIGH,WEST,660
1403,37,17,MID,WEST,710
1404,38,0,MID,SOUTH,707
1405,30,63,HIGH,NORTHEAST,553
1406,29,64,MID,WEST,589
1407,39,88,MID,MIDWEST,537
1408,68,31,MID,MIDWEST,546
1409,21,97,MID,NORTHEAST,621
1410,36,49,MID,WEST,712
1411,24,40,LOW,MIDWEST,506
1412,51,50,LOW,MIDWEST,557
1413,34,113,HIGH,SOUTH,733
1414,63,47,HIGH,MIDWEST,585
1415,52,67,MID,SOUTH,601
1416,63,107,HIGH,WEST,767
1417,55,2,MID,WEST,709
1418,44,64,LOW,NORTHEAST,602
1419,67,85,MID,SOUTH,742
1420,46,108,LOW,MIDWEST,675
1421,72,7,LOW,SOUTH,626
1422,74,87,HIGH,WEST,709
1423,52,96,MID,SOUTH,735
1424,57,42,LOW,NORTHEAST,563
1425,34,89,MID,MIDWEST,691
1426,64,59,MID,NORTHEAST,667
1427,57,78,MID,SOUTH,786
1428,69,46,LOW,MIDWEST,690
1429,35,21,MID,WEST,740
1430,63,99,MID,WEST,623
1431,46,25,MID,MIDWEST,708
1432,30,22,HIGH,NORTHEAST,671
1433,30,106,MID,WEST,665
1434,51,112,HIGH,NORTHEAST,726
1435,38,73,HIGH,MIDWEST,798
1436,26,69,LOW,WEST,573
1437,44,43,LOW,WEST,735
1438,56,73,MID,MIDWEST,544
1439,38,73,HIGH,SOUTH,771
1440,72,62,LOW,WEST,696
1441,63,78,LOW,SOUTH,644
1442,48,66,MID,WEST,543
1443,71,105,HIGH,WEST,799
1444,44,80,LOW,SOUTH,724
1445,28,46,MID,NORTHEAST,708
1446,22,78,LOW,NORTHEAST,545
1447,71,27,HIGH,SOUTH,623
1448,72,25,MID,WEST,647
1449,60,99,MID,SOUTH,544
1450,26,69,HIGH,NORTHEAST,595
1451,36,6,MID,SOUTH,782
1452,23,42,HIGH,SOUTH,834
1453,23,118,LOW,NORTHEAST,690
1454,34,76,LOW,SOUTH,656
1455,51,104,MID,WEST,838
1456,24,65,LOW,SOUTH,654
1457,74,5,HIGH,NORTHEAST,586
1458,45,21,MID,MIDWEST,632
1459,35,11,LOW,NORTHEAST,633
1460,48,88,MID,NORTHEAST,555
1461,63,90,MID,NORTHEAST,607
1462,37,54,MID,NORTHEAST,598
1463,23,86,LOW,WEST,598
1464,23,66,HIGH,NORTHEAST,703
1465,67,88,MID,WEST,743
1466,27,80,HIGH,MIDWEST,571
1467,55,54,MID,NORTHEAST,626
1468,41,78,MID,NORTHEAST,613
1469,62,38,LOW,MIDWEST,577
1470,24,89,MID,WEST,850
1471,69,109,LOW,MIDWEST,567
1472,58,24,HIGH,WEST,681
1473,45,80,LOW,SOUTH,603
1474,32,13,MID,NORTHEAST,594
1475,73,45,MID,WEST,583
1476,37,80,MID,MIDWEST,614
1477,47,33,MID,MIDWEST,587
1478,42,28,MID,WEST,740
1479,33,46,MID,NORTHEAST,679
1480,43,13,HIGH,WEST,634
1481,29,75,MID,WEST,520
1482,21,15,MID,WEST,533
1483,36,39,HIGH,WEST,717
1484,27,37,LOW,NORTHEAST,759
1485,43,116,LOW,WEST,609
1486,67,119,LOW,MIDWEST,537
1487,29,9,MID,NORTHEAST,707
1488,21,18,MID,MIDWEST,675
1489,26,87,LOW,MIDWEST,633
1490,48,35,LOW,MIDWEST,702
1491,35,77,LOW,WEST,685
1492,47,110,MID,MIDWEST,701
1493,22,19,LOW,SOUTH,765
1494,38,115,MID,MIDWEST,630
1495,43,6,HIGH,MIDWEST,692
1496,44,27,MID,WEST,578
1497,50,60,HIGH,WEST,702
1498,63,105,HIGH,MIDWEST,637
1499,46,66,MID,WEST,634
1500,66,16,MID,MIDWEST,576
1501,49,29,HIGH,SOUTH,850
1502,35,91,MID,NORTHEAST,696
1503,33,67,MID,NORTHEAST,667
1504,38,1,LOW,MIDWEST,717
1505,53,60,MID,SOUTH,846
1506,34,48,HIGH,SOUTH,824
1507,70,0,MID,MIDWEST,603
1508,46,29,MID,NORTHEAST,596
1509,67,112,MID,WEST,691
1510,57,84,HIGH,MIDWEST,685
1511,39,8,MID,NORTHEAST,542
1512,33,1,MID,SOUTH,609
1513,61,41,MID,SOUTH,541
1514,38,55,MID,NORTHEAST,556
1515,34,54,HIGH,MIDWEST,704
1516,71,83,LOW,SOUTH,657
1517,47,20,HIGH,SOUTH,656
1518,23,5,LOW,MIDWEST,670
1519,47,80,HIGH,MIDWEST,752
1520,45,107,MID,NORTHEAST,539
1521,67,20,MID,WEST,612
